,ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
1218294,2020-05-29,CZE,GADM,CZE.3_1,Karlovarsk-,0.013009999999999999,0.16266,full_february,DAY_OF_WEEK
1218295,2020-05-30,CZE,GADM,CZE.3_1,Karlovarsk-,0.04869,0.22585999999999998,full_february,DAY_OF_WEEK
1218296,2020-05-31,CZE,GADM,CZE.3_1,Karlovarsk-,0.0536,0.27818000000000004,full_february,DAY_OF_WEEK
1218297,2020-06-01,CZE,GADM,CZE.3_1,Karlovarsk-,0.034789999999999995,0.15448,full_february,DAY_OF_WEEK
1218298,2020-06-02,CZE,GADM,CZE.3_1,Karlovarsk-,0.0914,0.15350999999999998,full_february,DAY_OF_WEEK
1218299,2020-06-03,CZE,GADM,CZE.3_1,Karlovarsk-,0.03098,0.16548,full_february,DAY_OF_WEEK
1218300,2020-06-04,CZE,GADM,CZE.3_1,Karlovarsk-,-0.00411,0.19302,full_february,DAY_OF_WEEK
1218301,2020-06-05,CZE,GADM,CZE.3_1,Karlovarsk-,-0.0298,0.18151,full_february,DAY_OF_WEEK
1218302,2020-06-06,CZE,GADM,CZE.3_1,Karlovarsk-,-0.08287,0.25883,full_february,DAY_OF_WEEK
1218303,2020-06-07,CZE,GADM,CZE.3_1,Karlovarsk-,-0.04964,0.32461,full_february,DAY_OF_WEEK
1218304,2020-06-08,CZE,GADM,CZE.3_1,Karlovarsk-,0.04485,0.1614,full_february,DAY_OF_WEEK
1218305,2020-06-09,CZE,GADM,CZE.3_1,Karlovarsk-,-0.01174,0.18367,full_february,DAY_OF_WEEK
1218306,2020-06-10,CZE,GADM,CZE.3_1,Karlovarsk-,-0.0078,0.18813,full_february,DAY_OF_WEEK
1218307,2020-06-11,CZE,GADM,CZE.3_1,Karlovarsk-,0.05281,0.17065,full_february,DAY_OF_WEEK
1218308,2020-06-12,CZE,GADM,CZE.3_1,Karlovarsk-,0.10800000000000001,0.14002,full_february,DAY_OF_WEEK
1218309,2020-06-13,CZE,GADM,CZE.3_1,Karlovarsk-,0.11835999999999999,0.18918,full_february,DAY_OF_WEEK
1218310,2020-06-14,CZE,GADM,CZE.3_1,Karlovarsk-,0.0928,0.26645,full_february,DAY_OF_WEEK
1218311,2020-06-15,CZE,GADM,CZE.3_1,Karlovarsk-,0.07203999999999999,0.15422,full_february,DAY_OF_WEEK
1218312,2020-06-16,CZE,GADM,CZE.3_1,Karlovarsk-,0.11110999999999999,0.15524000000000002,full_february,DAY_OF_WEEK
1218313,2020-06-17,CZE,GADM,CZE.3_1,Karlovarsk-,0.13297,0.13982999999999998,full_february,DAY_OF_WEEK
1218314,2020-06-18,CZE,GADM,CZE.3_1,Karlovarsk-,0.02305,0.18692999999999999,full_february,DAY_OF_WEEK
1218315,2020-06-19,CZE,GADM,CZE.3_1,Karlovarsk-,0.05612,0.15650999999999998,full_february,DAY_OF_WEEK
1218316,2020-06-20,CZE,GADM,CZE.3_1,Karlovarsk-,-0.00916,0.23464000000000002,full_february,DAY_OF_WEEK
1218317,2020-06-21,CZE,GADM,CZE.3_1,Karlovarsk-,0.23134000000000002,0.23489000000000002,full_february,DAY_OF_WEEK
1218318,2020-06-22,CZE,GADM,CZE.3_1,Karlovarsk-,0.11499000000000001,0.14687999999999998,full_february,DAY_OF_WEEK
1218319,2020-06-23,CZE,GADM,CZE.3_1,Karlovarsk-,0.11979000000000001,0.14284000000000002,full_february,DAY_OF_WEEK
1218320,2020-06-24,CZE,GADM,CZE.3_1,Karlovarsk-,0.14035,0.1413,full_february,DAY_OF_WEEK
1218321,2020-06-25,CZE,GADM,CZE.3_1,Karlovarsk-,0.12662,0.15128,full_february,DAY_OF_WEEK
1218322,2020-06-26,CZE,GADM,CZE.3_1,Karlovarsk-,0.13463,0.12844,full_february,DAY_OF_WEEK
1218323,2020-06-27,CZE,GADM,CZE.3_1,Karlovarsk-,0.1444,0.18703,full_february,DAY_OF_WEEK
1218324,2020-06-28,CZE,GADM,CZE.3_1,Karlovarsk-,0.20368,0.23878000000000002,full_february,DAY_OF_WEEK
1218325,2020-06-29,CZE,GADM,CZE.3_1,Karlovarsk-,0.09915,0.1548,full_february,DAY_OF_WEEK
1218326,2020-06-30,CZE,GADM,CZE.3_1,Karlovarsk-,0.12934,0.14371,full_february,DAY_OF_WEEK
1218327,2020-07-01,CZE,GADM,CZE.3_1,Karlovarsk-,0.13383,0.13629000000000002,full_february,DAY_OF_WEEK
1218328,2020-07-02,CZE,GADM,CZE.3_1,Karlovarsk-,0.11732000000000001,0.15925,full_february,DAY_OF_WEEK
1218329,2020-07-03,CZE,GADM,CZE.3_1,Karlovarsk-,0.11857000000000001,0.14125,full_february,DAY_OF_WEEK
1218330,2020-07-04,CZE,GADM,CZE.3_1,Karlovarsk-,0.22196,0.18285,full_february,DAY_OF_WEEK
1218331,2020-07-05,CZE,GADM,CZE.3_1,Karlovarsk-,0.35791999999999996,0.21199,full_february,DAY_OF_WEEK
1218332,2020-07-06,CZE,GADM,CZE.3_1,Karlovarsk-,0.0044399999999999995,0.22249000000000002,full_february,DAY_OF_WEEK
1218333,2020-07-07,CZE,GADM,CZE.3_1,Karlovarsk-,0.12212,0.15882000000000002,full_february,DAY_OF_WEEK
1218334,2020-07-08,CZE,GADM,CZE.3_1,Karlovarsk-,0.03601,0.18289,full_february,DAY_OF_WEEK
1218335,2020-07-09,CZE,GADM,CZE.3_1,Karlovarsk-,0.06608,0.17395,full_february,DAY_OF_WEEK
1218336,2020-07-10,CZE,GADM,CZE.3_1,Karlovarsk-,0.10349000000000001,0.14509,full_february,DAY_OF_WEEK
1218337,2020-07-11,CZE,GADM,CZE.3_1,Karlovarsk-,0.19871,0.19096,full_february,DAY_OF_WEEK
1218338,2020-07-12,CZE,GADM,CZE.3_1,Karlovarsk-,0.35656,0.21711,full_february,DAY_OF_WEEK
1218339,2020-07-13,CZE,GADM,CZE.3_1,Karlovarsk-,0.13077,0.14109000000000002,full_february,DAY_OF_WEEK
1218340,2020-07-14,CZE,GADM,CZE.3_1,Karlovarsk-,0.12619,0.14289000000000002,full_february,DAY_OF_WEEK
1218341,2020-07-15,CZE,GADM,CZE.3_1,Karlovarsk-,0.11039000000000002,0.16252,full_february,DAY_OF_WEEK
1218342,2020-07-16,CZE,GADM,CZE.3_1,Karlovarsk-,0.12691,0.16638,full_february,DAY_OF_WEEK
1218343,2020-07-17,CZE,GADM,CZE.3_1,Karlovarsk-,0.11872,0.1469,full_february,DAY_OF_WEEK
1218344,2020-07-18,CZE,GADM,CZE.3_1,Karlovarsk-,0.23794,0.18407,full_february,DAY_OF_WEEK
1218345,2020-07-19,CZE,GADM,CZE.3_1,Karlovarsk-,0.34209,0.21399,full_february,DAY_OF_WEEK
1218346,2020-07-20,CZE,GADM,CZE.3_1,Karlovarsk-,0.12583,0.14687,full_february,DAY_OF_WEEK
1218347,2020-07-21,CZE,GADM,CZE.3_1,Karlovarsk-,0.12125,0.14905,full_february,DAY_OF_WEEK
1218348,2020-07-22,CZE,GADM,CZE.3_1,Karlovarsk-,0.16182,0.13434000000000001,full_february,DAY_OF_WEEK
1218349,2020-07-23,CZE,GADM,CZE.3_1,Karlovarsk-,0.16752,0.14505,full_february,DAY_OF_WEEK
1218350,2020-07-24,CZE,GADM,CZE.3_1,Karlovarsk-,0.1162,0.1405,full_february,DAY_OF_WEEK
1218351,2020-07-25,CZE,GADM,CZE.3_1,Karlovarsk-,0.24273000000000003,0.18070999999999998,full_february,DAY_OF_WEEK
1218352,2020-07-26,CZE,GADM,CZE.3_1,Karlovarsk-,0.26283,0.2338,full_february,DAY_OF_WEEK
1218353,2020-07-27,CZE,GADM,CZE.3_1,Karlovarsk-,0.1397,0.14798,full_february,DAY_OF_WEEK
1218354,2020-07-28,CZE,GADM,CZE.3_1,Karlovarsk-,0.10762000000000001,0.15605,full_february,DAY_OF_WEEK
1218355,2020-07-29,CZE,GADM,CZE.3_1,Karlovarsk-,0.16815,0.14569000000000001,full_february,DAY_OF_WEEK
1218356,2020-07-30,CZE,GADM,CZE.3_1,Karlovarsk-,0.18875999999999998,0.14747000000000002,full_february,DAY_OF_WEEK
1218357,2020-07-31,CZE,GADM,CZE.3_1,Karlovarsk-,0.11924000000000001,0.14568,full_february,DAY_OF_WEEK
1218358,2020-08-01,CZE,GADM,CZE.3_1,Karlovarsk-,0.2034,0.18495999999999999,full_february,DAY_OF_WEEK
1218359,2020-08-02,CZE,GADM,CZE.3_1,Karlovarsk-,0.25221,0.23371,full_february,DAY_OF_WEEK
1218360,2020-08-03,CZE,GADM,CZE.3_1,Karlovarsk-,0.08394,0.17247,full_february,DAY_OF_WEEK
1218361,2020-08-04,CZE,GADM,CZE.3_1,Karlovarsk-,0.05475,0.1821,full_february,DAY_OF_WEEK
1218362,2020-08-05,CZE,GADM,CZE.3_1,Karlovarsk-,0.15889,0.14587999999999998,full_february,DAY_OF_WEEK
1218363,2020-08-06,CZE,GADM,CZE.3_1,Karlovarsk-,0.17562,0.14137,full_february,DAY_OF_WEEK
1218364,2020-08-07,CZE,GADM,CZE.3_1,Karlovarsk-,0.11804,0.14578,full_february,DAY_OF_WEEK
1218365,2020-08-08,CZE,GADM,CZE.3_1,Karlovarsk-,0.18033,0.18667,full_february,DAY_OF_WEEK
1218366,2020-08-09,CZE,GADM,CZE.3_1,Karlovarsk-,0.34126,0.21097,full_february,DAY_OF_WEEK
1218367,2020-08-10,CZE,GADM,CZE.3_1,Karlovarsk-,0.09208999999999999,0.15885,full_february,DAY_OF_WEEK
1218368,2020-08-11,CZE,GADM,CZE.3_1,Karlovarsk-,0.08989,0.16126,full_february,DAY_OF_WEEK
1218369,2020-08-12,CZE,GADM,CZE.3_1,Karlovarsk-,0.16501,0.14539000000000002,full_february,DAY_OF_WEEK
1218370,2020-08-13,CZE,GADM,CZE.3_1,Karlovarsk-,0.17869000000000002,0.1471,full_february,DAY_OF_WEEK
1218371,2020-08-14,CZE,GADM,CZE.3_1,Karlovarsk-,0.11395999999999999,0.15012,full_february,DAY_OF_WEEK
1218372,2020-08-15,CZE,GADM,CZE.3_1,Karlovarsk-,0.19192,0.19125999999999999,full_february,DAY_OF_WEEK
1218373,2020-08-16,CZE,GADM,CZE.3_1,Karlovarsk-,0.4169,0.20352,full_february,DAY_OF_WEEK
1218374,2020-08-17,CZE,GADM,CZE.3_1,Karlovarsk-,0.10177,0.15925,full_february,DAY_OF_WEEK
1218375,2020-08-18,CZE,GADM,CZE.3_1,Karlovarsk-,0.11408,0.15656,full_february,DAY_OF_WEEK
1218376,2020-08-19,CZE,GADM,CZE.3_1,Karlovarsk-,0.16349,0.13905,full_february,DAY_OF_WEEK
1218377,2020-08-20,CZE,GADM,CZE.3_1,Karlovarsk-,0.17359000000000002,0.14400000000000002,full_february,DAY_OF_WEEK
1218378,2020-08-21,CZE,GADM,CZE.3_1,Karlovarsk-,0.10736,0.14762,full_february,DAY_OF_WEEK
1218379,2020-08-22,CZE,GADM,CZE.3_1,Karlovarsk-,0.13185,0.21944,full_february,DAY_OF_WEEK
1218380,2020-08-23,CZE,GADM,CZE.3_1,Karlovarsk-,0.34289000000000003,0.22687,full_february,DAY_OF_WEEK
1218381,2020-08-24,CZE,GADM,CZE.3_1,Karlovarsk-,0.1206,0.14989,full_february,DAY_OF_WEEK
1218382,2020-08-25,CZE,GADM,CZE.3_1,Karlovarsk-,0.12275,0.15059,full_february,DAY_OF_WEEK
1218383,2020-08-26,CZE,GADM,CZE.3_1,Karlovarsk-,0.11854,0.15641,full_february,DAY_OF_WEEK
1218384,2020-08-27,CZE,GADM,CZE.3_1,Karlovarsk-,0.12894,0.15123,full_february,DAY_OF_WEEK
1218385,2020-08-28,CZE,GADM,CZE.3_1,Karlovarsk-,0.0763,0.15017,full_february,DAY_OF_WEEK
1218386,2020-08-29,CZE,GADM,CZE.3_1,Karlovarský,0.1101,0.21218,full_february,DAY_OF_WEEK
1218387,2020-08-30,CZE,GADM,CZE.3_1,Karlovarský,0.10067999999999999,0.28588,full_february,DAY_OF_WEEK
1218388,2020-08-31,CZE,GADM,CZE.3_1,Karlovarský,0.08582000000000001,0.16232,full_february,DAY_OF_WEEK
1218389,2020-09-01,CZE,GADM,CZE.3_1,Karlovarský,0.08956,0.14742,full_february,DAY_OF_WEEK
1218390,2020-09-02,CZE,GADM,CZE.3_1,Karlovarský,0.1176,0.13806,full_february,DAY_OF_WEEK
1218391,2020-09-03,CZE,GADM,CZE.3_1,Karlovarský,0.10559,0.1449,full_february,DAY_OF_WEEK
1218392,2020-09-04,CZE,GADM,CZE.3_1,Karlovarský,0.09343,0.13345,full_february,DAY_OF_WEEK
1218393,2020-09-05,CZE,GADM,CZE.3_1,Karlovarský,0.09329,0.20664000000000002,full_february,DAY_OF_WEEK
1218394,2020-09-06,CZE,GADM,CZE.3_1,Karlovarský,0.23656,0.2354,full_february,DAY_OF_WEEK
1218395,2020-09-07,CZE,GADM,CZE.3_1,Karlovarský,0.09658,0.14302,full_february,DAY_OF_WEEK
1218396,2020-09-08,CZE,GADM,CZE.3_1,Karlovarský,0.09437999999999999,0.13737,full_february,DAY_OF_WEEK
1218397,2020-09-09,CZE,GADM,CZE.3_1,Karlovarský,0.12630999999999998,0.13652999999999998,full_february,DAY_OF_WEEK
1218398,2020-09-10,CZE,GADM,CZE.3_1,Karlovarský,0.08505,0.14567,full_february,DAY_OF_WEEK
1218399,2020-09-11,CZE,GADM,CZE.3_1,Karlovarský,0.09881000000000001,0.13425,full_february,DAY_OF_WEEK
1218400,2020-09-12,CZE,GADM,CZE.3_1,Karlovarský,0.17376,0.17959,full_february,DAY_OF_WEEK
1218401,2020-09-13,CZE,GADM,CZE.3_1,Karlovarský,0.30585,0.21723,full_february,DAY_OF_WEEK
1218402,2020-09-14,CZE,GADM,CZE.3_1,Karlovarský,0.10835999999999998,0.13530999999999999,full_february,DAY_OF_WEEK
1218403,2020-09-15,CZE,GADM,CZE.3_1,Karlovarský,0.10004,0.14064000000000002,full_february,DAY_OF_WEEK
1218404,2020-09-16,CZE,GADM,CZE.3_1,Karlovarský,0.09933,0.13672,full_february,DAY_OF_WEEK
1218405,2020-09-17,CZE,GADM,CZE.3_1,Karlovarský,0.09105,0.14557,full_february,DAY_OF_WEEK
1218406,2020-09-18,CZE,GADM,CZE.3_1,Karlovarský,0.05657,0.14327,full_february,DAY_OF_WEEK
1218407,2020-09-19,CZE,GADM,CZE.3_1,Karlovarský,0.069,0.20598000000000002,full_february,DAY_OF_WEEK
1218408,2020-09-20,CZE,GADM,CZE.3_1,Karlovarský,0.22535,0.23689000000000002,full_february,DAY_OF_WEEK
1218409,2020-09-21,CZE,GADM,CZE.3_1,Karlovarský,0.07011,0.14725,full_february,DAY_OF_WEEK
1218410,2020-09-22,CZE,GADM,CZE.3_1,Karlovarský,0.0707,0.15222,full_february,DAY_OF_WEEK
1218411,2020-09-23,CZE,GADM,CZE.3_1,Karlovarský,0.07712999999999999,0.15123,full_february,DAY_OF_WEEK
1218412,2020-09-24,CZE,GADM,CZE.3_1,Karlovarský,0.04198,0.16033,full_february,DAY_OF_WEEK
1218413,2020-09-25,CZE,GADM,CZE.3_1,Karlovarský,-0.02785,0.17449,full_february,DAY_OF_WEEK
1218414,2020-09-26,CZE,GADM,CZE.3_1,Karlovarský,-0.14670999999999998,0.29441,full_february,DAY_OF_WEEK
1218415,2020-09-27,CZE,GADM,CZE.3_1,Karlovarský,0.02968,0.28603,full_february,DAY_OF_WEEK
1218416,2020-09-28,CZE,GADM,CZE.3_1,Karlovarský,-0.21641999999999997,0.29608,full_february,DAY_OF_WEEK
1218417,2020-09-29,CZE,GADM,CZE.3_1,Karlovarský,0.058679999999999996,0.15564,full_february,DAY_OF_WEEK
1218418,2020-09-30,CZE,GADM,CZE.3_1,Karlovarský,0.05101,0.14684,full_february,DAY_OF_WEEK
1218419,2020-10-01,CZE,GADM,CZE.3_1,Karlovarský,0.08438,0.15148,full_february,DAY_OF_WEEK
1218420,2020-10-02,CZE,GADM,CZE.3_1,Karlovarský,0.045860000000000005,0.14745999999999998,full_february,DAY_OF_WEEK
1218421,2020-10-03,CZE,GADM,CZE.3_1,Karlovarský,0.01515,0.22355,full_february,DAY_OF_WEEK
1218422,2020-10-04,CZE,GADM,CZE.3_1,Karlovarský,0.11233,0.26432,full_february,DAY_OF_WEEK
1218423,2020-10-05,CZE,GADM,CZE.3_1,Karlovarský,0.00203,0.16882,full_february,DAY_OF_WEEK
1218424,2020-10-06,CZE,GADM,CZE.3_1,Karlovarský,-0.031110000000000002,0.18375999999999998,full_february,DAY_OF_WEEK
1218425,2020-10-07,CZE,GADM,CZE.3_1,Karlovarský,-0.02221,0.17386,full_february,DAY_OF_WEEK
1218426,2020-10-08,CZE,GADM,CZE.3_1,Karlovarský,0.03005,0.16996,full_february,DAY_OF_WEEK
1218427,2020-10-09,CZE,GADM,CZE.3_1,Karlovarský,-0.039189999999999996,0.17489000000000002,full_february,DAY_OF_WEEK
1218428,2020-10-10,CZE,GADM,CZE.3_1,Karlovarský,-0.11402999999999999,0.27024000000000004,full_february,DAY_OF_WEEK
1218429,2020-10-11,CZE,GADM,CZE.3_1,Karlovarský,-0.03764,0.31025,full_february,DAY_OF_WEEK
1218430,2020-10-12,CZE,GADM,CZE.3_1,Karlovarský,-0.02369,0.1742,full_february,DAY_OF_WEEK
1218431,2020-10-13,CZE,GADM,CZE.3_1,Karlovarský,-0.00118,0.17488,full_february,DAY_OF_WEEK
1218432,2020-10-14,CZE,GADM,CZE.3_1,Karlovarský,-0.08849,0.22238000000000002,full_february,DAY_OF_WEEK
1218433,2020-10-15,CZE,GADM,CZE.3_1,Karlovarský,-0.05246,0.2067,full_february,DAY_OF_WEEK
1218434,2020-10-16,CZE,GADM,CZE.3_1,Karlovarský,-0.08197,0.20015,full_february,DAY_OF_WEEK
1218435,2020-10-17,CZE,GADM,CZE.3_1,Karlovarský,-0.16598,0.30223,full_february,DAY_OF_WEEK
1218436,2020-10-18,CZE,GADM,CZE.3_1,Karlovarský,-0.07753,0.33203,full_february,DAY_OF_WEEK
1218437,2020-10-19,CZE,GADM,CZE.3_1,Karlovarský,-0.06379,0.19959000000000002,full_february,DAY_OF_WEEK
1218438,2020-10-20,CZE,GADM,CZE.3_1,Karlovarský,-0.0848,0.20486999999999997,full_february,DAY_OF_WEEK
1218439,2020-10-21,CZE,GADM,CZE.3_1,Karlovarský,-0.019430000000000003,0.19365,full_february,DAY_OF_WEEK
1218440,2020-10-22,CZE,GADM,CZE.3_1,Karlovarský,-0.0665,0.21655,full_february,DAY_OF_WEEK
1218441,2020-10-23,CZE,GADM,CZE.3_1,Karlovarský,-0.15945,0.23213000000000003,full_february,DAY_OF_WEEK
1218442,2020-10-24,CZE,GADM,CZE.3_1,Karlovarský,-0.16401,0.29638000000000003,full_february,DAY_OF_WEEK
1218443,2020-03-01,CZE,GADM,CZE.4_1,,0.02422,0.27224,full_february,DAY_OF_WEEK
1218444,2020-03-02,CZE,GADM,CZE.4_1,,0.05319,0.12752,full_february,DAY_OF_WEEK
1218445,2020-03-03,CZE,GADM,CZE.4_1,,0.02036,0.15059,full_february,DAY_OF_WEEK
1218446,2020-03-04,CZE,GADM,CZE.4_1,,-0.00854,0.13572,full_february,DAY_OF_WEEK
1218447,2020-03-05,CZE,GADM,CZE.4_1,,-0.0008699999999999999,0.13364,full_february,DAY_OF_WEEK
1218448,2020-03-06,CZE,GADM,CZE.4_1,,0.02337,0.13545,full_february,DAY_OF_WEEK
1218449,2020-03-07,CZE,GADM,CZE.4_1,,-0.01017,0.24585,full_february,DAY_OF_WEEK
1218450,2020-03-08,CZE,GADM,CZE.4_1,,0.12212,0.25065,full_february,DAY_OF_WEEK
1218451,2020-03-09,CZE,GADM,CZE.4_1,,0.04094,0.15424000000000002,full_february,DAY_OF_WEEK
1218452,2020-03-10,CZE,GADM,CZE.4_1,,0.051770000000000004,0.16094,full_february,DAY_OF_WEEK
1218453,2020-03-11,CZE,GADM,CZE.4_1,,-0.06159,0.17422,full_february,DAY_OF_WEEK
1218454,2020-03-12,CZE,GADM,CZE.4_1,,-0.01056,0.16067,full_february,DAY_OF_WEEK
1218455,2020-03-13,CZE,GADM,CZE.4_1,,-0.06189,0.16444,full_february,DAY_OF_WEEK
1218456,2020-03-14,CZE,GADM,CZE.4_1,,-0.12368,0.26425,full_february,DAY_OF_WEEK
1218457,2020-03-15,CZE,GADM,CZE.4_1,,-0.11874000000000001,0.31388,full_february,DAY_OF_WEEK
1218458,2020-03-16,CZE,GADM,CZE.4_1,,-0.20084000000000002,0.23409000000000002,full_february,DAY_OF_WEEK
1218459,2020-03-17,CZE,GADM,CZE.4_1,,-0.21176,0.27008000000000004,full_february,DAY_OF_WEEK
1218460,2020-03-18,CZE,GADM,CZE.4_1,,-0.23648000000000002,0.24983000000000002,full_february,DAY_OF_WEEK
1218461,2020-03-19,CZE,GADM,CZE.4_1,,-0.23281999999999997,0.26038,full_february,DAY_OF_WEEK
1218462,2020-03-20,CZE,GADM,CZE.4_1,,-0.23818000000000003,0.24665,full_february,DAY_OF_WEEK
1218463,2020-03-21,CZE,GADM,CZE.4_1,,-0.43956999999999996,0.44172,full_february,DAY_OF_WEEK
1218464,2020-03-22,CZE,GADM,CZE.4_1,,-0.40893,0.46543,full_february,DAY_OF_WEEK
1218465,2020-03-23,CZE,GADM,CZE.4_1,,-0.24593,0.28768,full_february,DAY_OF_WEEK
1218466,2020-03-24,CZE,GADM,CZE.4_1,,-0.23681,0.29333000000000004,full_february,DAY_OF_WEEK
1218467,2020-03-25,CZE,GADM,CZE.4_1,,-0.2597,0.2795,full_february,DAY_OF_WEEK
1218468,2020-03-26,CZE,GADM,CZE.4_1,,-0.26352,0.29088,full_february,DAY_OF_WEEK
1218469,2020-03-27,CZE,GADM,CZE.4_1,,-0.22612,0.25576,full_february,DAY_OF_WEEK
1218470,2020-03-28,CZE,GADM,CZE.4_1,,-0.24581999999999998,0.33507,full_february,DAY_OF_WEEK
1218471,2020-03-29,CZE,GADM,CZE.4_1,,-0.3243,0.41923999999999995,full_february,DAY_OF_WEEK
1218472,2020-03-30,CZE,GADM,CZE.4_1,,-0.23915,0.28551,full_february,DAY_OF_WEEK
1218473,2020-03-31,CZE,GADM,CZE.4_1,,-0.23867,0.30795,full_february,DAY_OF_WEEK
1218474,2020-04-01,CZE,GADM,CZE.4_1,,-0.237,0.26402,full_february,DAY_OF_WEEK
1218475,2020-04-02,CZE,GADM,CZE.4_1,,-0.22701999999999997,0.25891,full_february,DAY_OF_WEEK
1218476,2020-04-03,CZE,GADM,CZE.4_1,,-0.20838,0.2546,full_february,DAY_OF_WEEK
1218477,2020-04-04,CZE,GADM,CZE.4_1,,-0.28226,0.35362,full_february,DAY_OF_WEEK
1218478,2020-04-05,CZE,GADM,CZE.4_1,,-0.15050999999999998,0.34128000000000003,full_february,DAY_OF_WEEK
1218479,2020-04-06,CZE,GADM,CZE.4_1,,-0.15986,0.24591,full_february,DAY_OF_WEEK
1218480,2020-04-07,CZE,GADM,CZE.4_1,,-0.11728,0.23231999999999997,full_february,DAY_OF_WEEK
1218481,2020-04-08,CZE,GADM,CZE.4_1,,-0.14392,0.22264,full_february,DAY_OF_WEEK
1218482,2020-04-09,CZE,GADM,CZE.4_1,,-0.08598,0.20956999999999998,full_february,DAY_OF_WEEK
1218483,2020-04-10,CZE,GADM,CZE.4_1,,-0.32432,0.30169,full_february,DAY_OF_WEEK
1218484,2020-04-11,CZE,GADM,CZE.4_1,,-0.16405,0.29475,full_february,DAY_OF_WEEK
1218485,2020-04-12,CZE,GADM,CZE.4_1,,-0.02791,0.3066,full_february,DAY_OF_WEEK
1218486,2020-04-13,CZE,GADM,CZE.4_1,,-0.49058,0.40846,full_february,DAY_OF_WEEK
1218487,2020-04-14,CZE,GADM,CZE.4_1,,-0.15574000000000002,0.26338,full_february,DAY_OF_WEEK
1218488,2020-04-15,CZE,GADM,CZE.4_1,,-0.14434,0.23301999999999998,full_february,DAY_OF_WEEK
1218489,2020-04-16,CZE,GADM,CZE.4_1,,-0.0932,0.20905,full_february,DAY_OF_WEEK
1218490,2020-04-17,CZE,GADM,CZE.4_1,,-0.0652,0.19401,full_february,DAY_OF_WEEK
1218491,2020-04-18,CZE,GADM,CZE.4_1,,-0.07063,0.2697,full_february,DAY_OF_WEEK
1218492,2020-04-19,CZE,GADM,CZE.4_1,,-0.16792,0.35681999999999997,full_february,DAY_OF_WEEK
1218493,2020-04-20,CZE,GADM,CZE.4_1,,-0.06384,0.21125,full_february,DAY_OF_WEEK
1218494,2020-04-21,CZE,GADM,CZE.4_1,,-0.036410000000000005,0.21103000000000002,full_february,DAY_OF_WEEK
1218495,2020-04-22,CZE,GADM,CZE.4_1,,-0.07545,0.19641,full_february,DAY_OF_WEEK
1218496,2020-04-23,CZE,GADM,CZE.4_1,,-0.0744,0.19492,full_february,DAY_OF_WEEK
1218497,2020-04-24,CZE,GADM,CZE.4_1,,-0.07537,0.19186,full_february,DAY_OF_WEEK
1218498,2020-04-25,CZE,GADM,CZE.4_1,,-0.11279000000000002,0.28939000000000004,full_february,DAY_OF_WEEK
1218499,2020-04-26,CZE,GADM,CZE.4_1,,0.00476,0.30024,full_february,DAY_OF_WEEK
1218500,2020-04-27,CZE,GADM,CZE.4_1,,-0.01709,0.18979000000000001,full_february,DAY_OF_WEEK
1218501,2020-04-28,CZE,GADM,CZE.4_1,,0.00134,0.19287,full_february,DAY_OF_WEEK
1218502,2020-04-29,CZE,GADM,CZE.4_1,,-0.09642,0.22082,full_february,DAY_OF_WEEK
1218503,2020-04-30,CZE,GADM,CZE.4_1,,-0.014369999999999999,0.17600000000000002,full_february,DAY_OF_WEEK
1218504,2020-05-01,CZE,GADM,CZE.4_1,,-0.29964,0.27183,full_february,DAY_OF_WEEK
1218505,2020-05-02,CZE,GADM,CZE.4_1,,-0.12393,0.28545,full_february,DAY_OF_WEEK
1218506,2020-05-03,CZE,GADM,CZE.4_1,,-0.06701,0.32391,full_february,DAY_OF_WEEK
1218507,2020-05-04,CZE,GADM,CZE.4_1,,-0.05535,0.19695,full_february,DAY_OF_WEEK
1218508,2020-05-05,CZE,GADM,CZE.4_1,,-0.04532,0.20528000000000002,full_february,DAY_OF_WEEK
1218509,2020-05-06,CZE,GADM,CZE.4_1,,-0.04402,0.20176,full_february,DAY_OF_WEEK
1218510,2020-05-07,CZE,GADM,CZE.4_1,,0.042010000000000006,0.16608,full_february,DAY_OF_WEEK
1218511,2020-05-08,CZE,GADM,CZE.4_1,,-0.21534,0.25951,full_february,DAY_OF_WEEK
1218512,2020-05-09,CZE,GADM,CZE.4_1,,0.10770999999999999,0.21996999999999997,full_february,DAY_OF_WEEK
1218513,2020-05-10,CZE,GADM,CZE.4_1,,0.13014,0.26047,full_february,DAY_OF_WEEK
1218514,2020-05-11,CZE,GADM,CZE.4_1,,0.00187,0.17984,full_february,DAY_OF_WEEK
1218515,2020-05-12,CZE,GADM,CZE.4_1,,0.01288,0.18242,full_february,DAY_OF_WEEK
1218516,2020-05-13,CZE,GADM,CZE.4_1,,-0.045,0.18189,full_february,DAY_OF_WEEK
1218517,2020-05-14,CZE,GADM,CZE.4_1,,-0.024569999999999998,0.18377000000000002,full_february,DAY_OF_WEEK
1218518,2020-05-15,CZE,GADM,CZE.4_1,,-0.01563,0.18463,full_february,DAY_OF_WEEK
1218519,2020-05-16,CZE,GADM,CZE.4_1,,0.051460000000000006,0.22865,full_february,DAY_OF_WEEK
1218520,2020-05-17,CZE,GADM,CZE.4_1,,0.21273000000000003,0.24068,full_february,DAY_OF_WEEK
